6Digit,6-4-2-6-4-3,1/3/2002,"1,599,615.38",0
6Digit,9-3-6-1-4-0,1/5/2002,"1,649,615.00",1
6Digit,9-4-4-9-0-7,1/8/2002,"599,520.28",0
6Digit,0-3-0-2-2-6,1/10/2002,"661,233.34",0
6Digit,8-8-5-5-5-6,1/12/2002,"1,113,590.78",0
6Digit,8-3-4-0-5-0,1/15/2002,"1,634,823.56",0
6Digit,9-1-4-1-6-0,1/17/2002,"1,984,575.00",1
6Digit,8-5-8-5-0-2,1/19/2002,"376,121.98",0
6Digit,1-8-9-0-3-4,1/22/2002,"654,047.28",0
6Digit,9-7-2-2-4-0,1/24/2002,"889,876.32",0
6Digit,6-0-6-7-7-0,1/26/2002,"939,876.32",0
6Digit,6-0-0-3-4-1,1/29/2002,"1,442,888.18",0
6Digit,5-4-3-0-3-6,1/31/2002,"1,654,940.10",0
6Digit,1-5-3-4-6-8,2/2/2002,"1,704,940.00",1
6Digit,3-5-0-4-5-0,2/5/2002,"228,566.40",0
6Digit,3-1-9-6-0-5,2/7/2002,"646,221.16",0
6Digit,6-1-2-5-2-8,2/9/2002,"696,221.16",0
6Digit,9-5-0-0-2-1,2/12/2002,"1,200,337.56",0
6Digit,5-3-8-9-6-6,2/14/2002,"1,606,515.96",0
6Digit,3-5-6-9-4-2,2/16/2002,"2,015,079.02",0
6Digit,3-3-1-3-9-6,2/19/2002,"2,384,005.50",0
6Digit,5-5-9-1-1-4,2/21/2002,"2,847,756.94",0
6Digit,5-6-2-3-3-4,2/23/2002,"3,003,092.00",1
6Digit,7-1-0-3-1-1,2/26/2002,"260,801.80",0
6Digit,0-6-2-6-5-7,2/28/2002,"310,801.80",0
6Digit,5-9-8-7-3-9,3/2/2002,"800,360.76",0
6Digit,0-1-8-0-3-3,3/5/2002,"1,189,556.00",1
6Digit,9-3-7-2-7-0,3/7/2002,"482,759.78",0
6Digit,5-3-7-3-6-6,3/9/2002,"719,375.12",0
6Digit,8-5-5-2-1-6,3/12/2002,"897,584.34",0
6Digit,0-8-6-4-6-7,3/14/2002,"1,383,880.50",0
6Digit,0-9-1-3-1-4,3/16/2002,"1,433,880.50",0
6Digit,6-1-5-9-3-0,3/19/2002,"1,510,658.22",0
6Digit,0-3-8-9-13,3/21/2002,"1,698,101.94",0
6Digit,7-5-9-3-6-5,3/23/2002,"2,187,996.10",0
6Digit,8-7-5-0-9-0,3/26/2002,"2,768,355.72",0
6Digit,8-8-7-1-3-8,4/2/2002,"3,232,766.46",0
6Digit,6-0-0-4-8-9,4/4/2002,"3,555,200.00",1
6Digit,0-8-1-4-9-4,4/6/2002,"231,192.24",0
6Digit,8-4-7-8-1-7,4/9/2002,"607,335.02",0
6Digit,9-0-9-9-8-6,4/11/2002,"1,019,092.40",0
6Digit,0-0-6-1-5-8,4/13/2002,"1,332,760.98",0
6Digit,9-8-4-8-0-3,4/16/2002,"1,722,450.08",0
6Digit,8-0-8-0-8-2,4/18/2002,"1,932,269.86",0
6Digit,2-0-4-7-5-6,4/20/2002,"2,118,178.24",0
6Digit,5-4-2-1-8-9,4/23/2002,"2,414,286.00",1
6Digit,4-0-6-4-9-4,4/25/2002,"318,161.88",0
6Digit,0-9-1-1-7-5,4/27/2002,"368,161.00",1
6Digit,6-6-2-0-8-1,4/30/2002,"413,781.94",0
6Digit,4-1-2-3-7-9,5/2/2002,"561,387.62",0
6Digit,4-4-1-4-0-1,5/4/2002,"722,536.34",0
6Digit,4-5-7-1-0-2,5/7/2002,"811,790.98",0
6Digit,6-7-5-4-7-4,5/9/2002,"1,277,878.84",0
6Digit,9-2-6-2-6-2,5/11/2002,"1,327,878.84",0
6Digit,4-6-5-8-4-1,5/14/2002,"1,691,199.22",0
6Digit,9-9-9-0-9-5,5/16/2002,"2,253,294.08",0
6Digit,8-2-1-7-4-1,5/18/2002,"2,402,454.76",0
